S.No.,Product Code,Product Name,Malayalam Name,Category,Base Unit,Sell Mode,Base Unit Price (INR),Max Price Ceiling (INR),Default Variant,All Variants (Pack - Price),Image CDN URL
2034,ANG-STA-0987,Flair 1 Pc. Blister Card Refill Pack,ഫ്ലെയർ 1 pc. blister card റീഫിൽ പാക്ക്,Household & Stationery,pack,Fixed,25.00,29.00,Pack of 5 Refills (₹25),Pack of 5 Refills: ₹25 | Pack of 10 Refills: ₹48,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/packaging_flair_1_pc_blister_card_refill_pack.webp
2035,ANG-STA-0988,Flair Gift Pack,ഫ്ലെയർ gift pack,Household & Stationery,pack,Fixed,25.00,29.00,Pack of 5 Refills (₹25),Pack of 5 Refills: ₹25 | Pack of 10 Refills: ₹48,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/packaging_flair_gift_pack.webp
2036,ANG-STA-0989,Flair 10 Pcs. Display Card Refill Pack,ഫ്ലെയർ 10 pcs. display card റീഫിൽ പാക്ക്,Household & Stationery,pack,Fixed,25.00,29.00,Pack of 5 Refills (₹25),Pack of 5 Refills: ₹25 | Pack of 10 Refills: ₹48,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/packaging_flair_10_pcs_display_card_refill_pack.webp
2037,ANG-STA-0990,Flair 5 Pcs. Pouch Refill Pack,ഫ്ലെയർ 5 pcs. pouch റീഫിൽ പാക്ക്,Household & Stationery,pack,Fixed,25.00,29.00,Pack of 5 Refills (₹25),Pack of 5 Refills: ₹25 | Pack of 10 Refills: ₹48,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/packaging_flair_5_pcs_pouch_refill_pack.webp
2038,ANG-STA-0991,Flair 10 Pcs. Pouch Refill Pack,ഫ്ലെയർ 10 pcs. pouch റീഫിൽ പാക്ക്,Household & Stationery,pack,Fixed,25.00,29.00,Pack of 5 Refills (₹25),Pack of 5 Refills: ₹25 | Pack of 10 Refills: ₹48,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/packaging_flair_10_pcs_pouch_refill_pack.webp
2039,ANG-STA-0992,Flair Cardboard Stand Refill Pack,ഫ്ലെയർ cardboard stand റീഫിൽ പാക്ക്,Household & Stationery,pack,Fixed,25.00,29.00,Pack of 5 Refills (₹25),Pack of 5 Refills: ₹25 | Pack of 10 Refills: ₹48,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/packaging_flair_cardboard_stand_refill_pack.webp
2040,ANG-STA-0993,Flair Stands Refill Pack,ഫ്ലെയർ stands റീഫിൽ പാക്ക്,Household & Stationery,pack,Fixed,25.00,29.00,Pack of 5 Refills (₹25),Pack of 5 Refills: ₹25 | Pack of 10 Refills: ₹48,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/flair/packaging_flair_stands_refill_pack.webp
2041,ANG-STA-1001,Papergrid Spiral Ruled,പേപ്പർഗ്രിഡ് spiral ruled,Household & Stationery,pcs,Fixed,78.00,90.00,A4 - 29.7 x 21 cm - 300 Pages - 6 Sub... (₹78),A4 - 29.7 x 21 cm - 300 Pages - 6 Sub...: ₹78 | A4 - 29.7 x 21 cm - 250 Pages - 5 Sub...: ₹78 | A4 - 29.7 x 21 cm - 160 Pages - 1 Sub...: ₹78,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/papergrid/papergrid_spiral_ruled.jpg
2042,ANG-STA-1002,Papergrid Wiro Ruled,പേപ്പർഗ്രിഡ് wiro ruled,Household & Stationery,pcs,Fixed,78.00,90.00,A5 - 21 x 14.8 cm - 250 Pages - 5 Sub... (₹78),A5 - 21 x 14.8 cm - 250 Pages - 5 Sub...: ₹78 | A5 - 21 x 14.8 cm - 160 Pages - 1 Sub...: ₹78 | A4 - 29.7 x 21 cm - 300 Pages - 5 Sub...: ₹78,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/papergrid/papergrid_spiral_ruled.jpg
2043,ANG-STA-1003,Papergrid King 24 x 18 cm Soft Cover,പേപ്പർഗ്രിഡ് king 24 x 18 cm സോഫ്റ്റ് കവർ,Household & Stationery,pcs,Fixed,252.00,290.00,172 Pages - Pack of 6 - Ruled (₹252),172 Pages - Pack of 6 - Ruled: ₹252 | 172 Pages - Pack of 10 - Unruled: ₹252 | 172 Pages - Pack of 10 - Four Line: ₹252,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/papergrid/papergrid_king_24_x_18_cm_soft_cover.jpg
2044,ANG-STA-1004,Papergrid Short 19 x 15.5 cm Hard Cover,പേപ്പർഗ്രിഡ് short 19 x 15.5 cm ഹാർഡ് കവർ,Household & Stationery,pcs,Fixed,252.00,290.00,172 Pages - Pack of 10 - Ruled (₹252),172 Pages - Pack of 10 - Ruled: ₹252 | 172 Pages - Pack of 10 - Unruled: ₹252 | 172 Pages - Pack of 10 - Four Line: ₹252,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/papergrid/papergrid_king_24_x_18_cm_soft_cover.jpg
2045,ANG-STA-1005,Papergrid Practical Notebook,പേപ്പർഗ്രിഡ് practical നോട്ട്ബുക്ക്,Household & Stationery,pcs,Fixed,500.00,575.00,28 x 22 cm - Physics - 120 Pages - Pa... (₹500),28 x 22 cm - Physics - 120 Pages - Pa...: ₹500 | 28 x 22 cm - Biology - 120 Pages - Pa...: ₹500 | 28 x 22 cm - Chemistry - 120 Pages - ...: ₹500,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/papergrid/papergrid_practical_notebook.jpg
2046,ANG-STA-1006,Papergrid Graph Notebook,പേപ്പർഗ്രിഡ് graph നോട്ട്ബുക്ക്,Household & Stationery,pcs,Fixed,500.00,575.00,28 x 22 cm - Graph - 28 Pages - Pack ... (₹500),28 x 22 cm - Graph - 28 Pages - Pack ...: ₹500 | 28 x 22 cm - Graph - 64 Pages - Pack ...: ₹350,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/papergrid/papergrid_practical_notebook.jpg
2047,ANG-STA-1007,Papergrid Drawing Notebook,പേപ്പർഗ്രിഡ് drawing നോട്ട്ബുക്ക്,Household & Stationery,pcs,Fixed,200.00,230.00,27.5 x 34.7 cm - Drawing - 32 Pages -... (₹200),27.5 x 34.7 cm - Drawing - 32 Pages -...: ₹200 | 21 x 29.7 cm - Drawing - 32 Pages - P...: ₹300 | 21 x 29.7 cm - Drawing - 52 Pages - P...: ₹280,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/papergrid/papergrid_practical_notebook.jpg
2048,ANG-STA-1008,Papergrid Short 19 x 15.5 cm,പേപ്പർഗ്രിഡ് short 19 x 15.5 cm,Household & Stationery,pcs,Fixed,200.00,230.00,72 Pages - Pack of 12 - Ruled (₹200),72 Pages - Pack of 12 - Ruled: ₹200 | 72 Pages - Pack of 12 - Unruled: ₹200 | 72 Pages - Pack of 12 - Interleaf: ₹200,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/papergrid/papergrid_short_19_x_15_5_cm.jpg
2049,ANG-STA-1009,Papergrid King 24 x 18 cm,പേപ്പർഗ്രിഡ് king 24 x 18 cm,Household & Stationery,pcs,Fixed,300.00,345.00,172 Pages - Pack of 6 - Ruled (₹300),172 Pages - Pack of 6 - Ruled: ₹300 | 172 Pages - Pack of 6 - Unruled: ₹300 | 172 Pages - Pack of 6 - Interleaf: ₹300,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/papergrid/papergrid_short_19_x_15_5_cm.jpg
2050,ANG-STA-1010,Papergrid Cut 27.2 x 16.7 cm,പേപ്പർഗ്രിഡ് cut 27.2 x 16.7 cm,Household & Stationery,pcs,Fixed,300.00,345.00,160 Pages - Pack of 6 - Ruled (₹300),160 Pages - Pack of 6 - Ruled: ₹300 | 160 Pages - Pack of 6 - Unruled: ₹220,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/papergrid/papergrid_short_19_x_15_5_cm.jpg
2051,ANG-STA-1011,Papergrid A4 29.7 x 21 cm,പേപ്പർഗ്രിഡ് a4 29.7 x 21 cm,Household & Stationery,pcs,Fixed,361.00,416.00,72 Pages - Pack of 12 - Ruled (₹361),72 Pages - Pack of 12 - Ruled: ₹361 | 72 Pages - Pack of 12 - Unruled: ₹361 | 136 Pages - Pack of 6 - Ruled: ₹300,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/papergrid/papergrid_short_19_x_15_5_cm.jpg
2052,ANG-STA-1012,Papergrid Long 31 x 19 cm,പേപ്പർഗ്രിഡ് long 31 x 19 cm,Household & Stationery,pcs,Fixed,408.00,470.00,72 Pages - Pack of 12 - Ruled (₹408),72 Pages - Pack of 12 - Ruled: ₹408 | 72 Pages - Pack of 12 - Unruled: ₹408 | 156 Pages - Pack of 6 - Ruled: ₹306,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/papergrid/papergrid_short_19_x_15_5_cm.jpg
2053,ANG-STA-1013,Papergrid Ultra Long 33 x 21 cm,പേപ്പർഗ്രിഡ് ultra long 33 x 21 cm,Household & Stationery,pcs,Fixed,406.00,467.00,84 Pages - Pack of 12 - Ruled (₹406),84 Pages - Pack of 12 - Ruled: ₹406 | 84 Pages - Pack of 12 - Unruled: ₹406 | 156 Pages - Pack of 6 - Ruled: ₹406,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/papergrid/papergrid_short_19_x_15_5_cm.jpg
2054,ANG-STA-1014,Camlin Supreme Pencils,ക്യാംലിൻ supreme pencils,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_supreme_pencils.jpg
2055,ANG-STA-1015,Camlin Supreme HD Pencils,ക്യാംലിൻ supreme hd pencils,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_supreme_hd_pencils.JPG
2056,ANG-STA-1016,Camlin Nova Glowing Pencils,ക്യാംലിൻ nova glowing pencils,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_nova_glowing_pencils.JPG
2057,ANG-STA-1017,Camlin Blak Pencils,ക്യാംലിൻ blak pencils,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_blak_pencils.JPG
2058,ANG-STA-1018,Camlin Drawing Pencils,ക്യാംലിൻ ഡ്രോയിംഗ് പെൻസിലുകൾ,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_drawing_pencils.JPG
2059,ANG-STA-1019,Camlin Half Size,ക്യാംലിൻ half size,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_half_size.jpg
2060,ANG-STA-1020,Camlin Full Size,ക്യാംലിൻ full size,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_full_size.jpg
2061,ANG-STA-1021,Camlin HD Colour Pencils,ക്യാംലിൻ hd colour pencils,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_hd_colour_pencils.jpg
2062,ANG-STA-1022,Camlin Assorted packs,ക്യാംലിൻ assorted packs,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_assorted_packs.JPG
2063,ANG-STA-1023,Camlin Grip Pro Mechanical Pencil,ക്യാംലിൻ grip pro mechanical pencil,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_grip_pro_mechanical_pencil.jpg
2064,ANG-STA-1024,Camlin GripMax Mechanical Pencils,ക്യാംലിൻ gripmax mechanical pencils,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_gripmax_mechanical_pencils.JPG
2065,ANG-STA-1025,Camlin Klick Mechanical Pencils,ക്യാംലിൻ klick mechanical pencils,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_klick_mechanical_pencils.JPG
2066,ANG-STA-1026,Camlin 2 mm Mechanical Pencils,ക്യാംലിൻ 2 mm mechanical pencils,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_2_mm_mechanical_pencils.JPG
2067,ANG-STA-1027,Camlin 3-in-1 Mechanical Pencils Pack,ക്യാംലിൻ 3-in-1 mechanical pencils pack,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_3_in_1_mechanical_pencils_pack.JPG
2068,ANG-STA-1028,Camlin 0.5 mm Mechanical Pencil Leads,ക്യാംലിൻ 0.5 mm mechanical pencil leads,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_0_5_mm_mechanical_pencil_leads.JPG
2069,ANG-STA-1029,Camlin 0.7 mm Mechanical Pencil Leads,ക്യാംലിൻ 0.7 mm mechanical pencil leads,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_0_7_mm_mechanical_pencil_leads.JPG
2070,ANG-STA-1030,Camlin 0.9 mm Mechanical Pencil Leads,ക്യാംലിൻ 0.9 mm mechanical pencil leads,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_0_9_mm_mechanical_pencil_leads.JPG
2071,ANG-STA-1031,Camlin 2.0 mm Mechanical Pencil Leads,ക്യാംലിൻ 2.0 mm mechanical pencil leads,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_2_0_mm_mechanical_pencil_leads.JPG
2072,ANG-STA-1032,Camlin All Clear Erasers,ക്യാംലിൻ all clear erasers,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_all_clear_erasers.JPG
2073,ANG-STA-1033,Camlin Supreme XL All Clear Eraser,ക്യാംലിൻ supreme xl all clear ഇറേസർ,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_supreme_xl_all_clear_eraser.JPG
2074,ANG-STA-1034,Camlin Spin Eraser,ക്യാംലിൻ spin ഇറേസർ,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_spin_eraser.jpg
2075,ANG-STA-1035,Camlin Sharpeners,ക്യാംലിൻ sharpeners,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_sharpeners.JPG
2076,ANG-STA-1036,Camlin Supreme Long Point Sharpeners,ക്യാംലിൻ supreme long point sharpeners,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_supreme_long_point_sharpeners.JPG
2077,ANG-STA-1037,Camlin Sharpz,ക്യാംലിൻ sharpz,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_sharpz.jpg
2078,ANG-STA-1038,Camlin Twinz Eraser-Sharpener Combo,ക്യാംലിൻ twinz ഇറേസർ-ഷാർപ്നർ combo,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_twinz_eraser_sharpener_combo.JPG
2079,ANG-STA-1039,Camlin Writing Kit,ക്യാംലിൻ writing kit,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_writing_kit.JPG
2080,ANG-STA-1040,Camlin Transparent Clipboard,ക്യാംലിൻ transparent clipboard,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_transparent_clipboard.JPG
2081,ANG-STA-1041,Camlin Exam Clipboard,ക്യാംലിൻ exam clipboard,Household & Stationery,pcs,Fixed,8.00,10.00,Box of 10 Pencils (₹75),Box of 10 Pencils: ₹75 | Pack of 5 Pencils: ₹40 | 1 Pencil: ₹8,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_exam_clipboard.JPG
2082,ANG-STA-1042,Camlin Nexx Fountain Pen,ക്യാംലിൻ nexx ഫൗണ്ടൻ പേന,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_supreme_pencils.jpg
2083,ANG-STA-1043,Camlin Cartridge Whiteboard Marker,ക്യാംലിൻ cartridge whiteboard marker,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_cartridge_whiteboard_marker.jpg
2084,ANG-STA-1044,Camlin Whiteboard Marker Refill Cartridge,ക്യാംലിൻ whiteboard marker refill cartridge,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_whiteboard_marker_refill_cartridge.jpg
2085,ANG-STA-1045,Camlin Whiteboard Markers,ക്യാംലിൻ whiteboard markers,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_whiteboard_markers.JPG
2086,ANG-STA-1046,Camlin Bold-E Whiteboard Markers,ക്യാംലിൻ bold-e whiteboard markers,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_bold_e_whiteboard_markers.JPG
2087,ANG-STA-1047,Camlin Whiteboard Marker Ink - Red,ക്യാംലിൻ whiteboard മാർക്കർ മഷി - red,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_whiteboard_marker_ink_red.JPG
2088,ANG-STA-1048,Camlin Whiteboard Marker Ink - Green,ക്യാംലിൻ whiteboard മാർക്കർ മഷി - green,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_whiteboard_marker_ink_green.JPG
2089,ANG-STA-1049,Camlin Whiteboard Marker Ink - Blue,ക്യാംലിൻ whiteboard മാർക്കർ മഷി - blue,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_whiteboard_marker_ink_blue.JPG
2090,ANG-STA-1050,Camlin Whiteboard Marker Ink - Black,ക്യാംലിൻ whiteboard മാർക്കർ മഷി - black,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_whiteboard_marker_ink_black.JPG
2091,ANG-STA-1051,Camlin Permanent Markers,ക്യാംലിൻ permanent markers,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_permanent_markers.JPG
2092,ANG-STA-1052,Camlin Bold-E Permanent Markers,ക്യാംലിൻ bold-e permanent markers,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_bold_e_permanent_markers.JPG
2093,ANG-STA-1053,Camlin Permanent Marker Ink - Red,ക്യാംലിൻ permanent മാർക്കർ മഷി - red,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_permanent_marker_ink_red.JPG
2094,ANG-STA-1054,Camlin Permanent Marker Ink - Green,ക്യാംലിൻ permanent മാർക്കർ മഷി - green,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_permanent_marker_ink_green.JPG
2095,ANG-STA-1055,Camlin Permanent Marker Ink - Blue,ക്യാംലിൻ permanent മാർക്കർ മഷി - blue,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_permanent_marker_ink_blue.JPG
2096,ANG-STA-1056,Camlin Permanent Marker Ink - Black,ക്യാംലിൻ permanent മാർക്കർ മഷി - black,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_permanent_marker_ink_black.JPG
2097,ANG-STA-1057,Camlin Fine Tip Permanent Markers,ക്യാംലിൻ fine tip permanent markers,Household & Stationery,pcs,Fixed,30.00,35.00,1 Bottle (15 ml / 60 ml) (₹30),1 Bottle (15 ml / 60 ml): ₹30 | Pack of 2 Bottles: ₹55,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/camlin/camlin_fine_tip_permanent_markers.JPG
